person_uuid,age_group,sex,occupation,district,kure_probe_text_length
611d3241a04d4bb996accf977b228d20,20대,여자,전산 자료 입력원,천안시 서북구,81
611f650b5152400382daf838aa8380b8,20대,여자,그 외 특수교육 교사,서초구,82
611fe2c19d0449bf8e8cecff6e3258a8,30대,남자,그 외 기능 관련 종사원,시흥시,70
61215a0e367b45d1a83c14f8cba62d06,30대,남자,회계 사무원,계양구,76
61247b416f5043b8845693ed8bb2a0d6,30대,여자,마케팅 전문가,영등포구,77
61252ca924f44bc78866d0414dcd7772,20대,여자,사무 보조원,서대문구,96
612736f3dd2d44f2a8697233b4b050cf,30대,여자,무직,북구,92
612848d1061c4b5ea5fce291ac1b012b,20대,여자,승용차 및 승합차 운전원,영등포구,103
6129e043795b454cb818356ff0582115,30대,여자,무직,광주시,74
612c0868521b4bf9bcb78fc68df3b9e9,10대,여자,무직,수원시 권선구,79
612e469c47634758b12431a54e2019db,30대,여자,산후조리 종사원,밀양시,98
612fffe6759143f1a0130f5b6ce840b9,30대,남자,사무 보조원,달성군,70
6132cbb6a5ad40c4b1206f0727a06e33,20대,남자,무직,서구,77
613398ff73dd416b943f979a8fd0856d,20대,남자,범용 소프트웨어 프로그래머,동대문구,78
6133d2158cfb4bbc86a5042146421cb0,30대,여자,일반영양사,고양시 일산동구,53
61348a3a11b14862ba39f4906989c50d,20대,여자,무직,횡성군,83
6136cf58c1d2423b9a84afe88926bdb2,10대,남자,무직,유성구,99
6138c8c96c0e4f6ea9bab19c489021f4,10대,여자,무직,평택시,85
613ace18d00242d2832b803d80f5b0cd,10대,여자,무직,강동구,70
613becab54004220893bc9c636158985,10대,여자,무직,구리시,87
613dc52f92df4423b1041d3647060711,20대,여자,회계 사무원,중구,72
6140e940d68d4ecb97bae65ac406c677,30대,여자,조사 전문가,동구,82
6141ce705acd4e929b45c503cf9775b4,10대,여자,의류 판매원,용인시 수지구,73
6142620722e44799ad5c1858c26d41bd,10대,여자,무직,안산시 상록구,82
614297f03c32446fb1b16cf274874b1e,20대,남자,관세행정 사무원,수원시 장안구,85
6146b9fda2b74bdda74fa3d19d553ec2,30대,여자,건물 청소원,목포시,87
614922e53ca3421dbe1621f827121cb9,30대,여자,일반 비서,연수구,79
614923953bc9415b8670932a5e59a7d0,30대,남자,전기 용접원,사하구,87
614b95faf6584213987dda4f9c7f5e9e,20대,여자,건물 청소원,충주시,81
614fdd4901b14657a4f314ce9ce8edef,20대,남자,무직,시흥시,85
6154106d39bd471bb333029da24de809,20대,여자,무직,은평구,72
6154cab868d746768cdb068493651583,30대,남자,발전설비 기술자 및 연구원,영도구,76
6155c9fbebd14fc385269430c2923ed6,30대,여자,가사 도우미,경산시,70
615717aba88242198509284f722ceb88,10대,여자,무직,평택시,91
6158712a8f7d4c319a034f961c28975c,10대,여자,무직,김해시,78
6159f9c9081f4c82af43ba45783ef2f4,20대,남자,무직,안산시 상록구,79
615a101790104260a562cd2c82d70ae2,30대,남자,철도운송 관련 종사원,북구,91
615c177b59ce4436a79b6589f7087be4,20대,여자,무직,의정부시,79
615c63a014d945c9b7b391b9b409188c,30대,남자,무직,서구,80
615d9c6dcd2441d88945f5886a4842b5,10대,남자,무직,광주시,96
615dd77c278a4866817a526c2b4cbd0d,20대,여자,음료 서비스 종사원,강화군,114
615dec8e479b462d88cc4e12a084a560,30대,여자,무직,용인시 수지구,84
615f0ef8d4634574b428097f54493392,10대,남자,무직,강북구,66
615f20e1c2ee4ca2b69b5cb5a645ec4e,10대,남자,무직,강북구,86
6161afa4a77c4fc19c4ee0ca508b53f9,30대,여자,사무 보조원,송파구,82
61625920e2874ca58043c13e19bab1d3,20대,여자,무직,사천시,86
6162bb3c82294905bff096960a6a61f7,30대,남자,건물 내 전기 설치 및 정비원,용인시 수지구,81
6162ccefe9874b128d38936145221cc2,30대,남자,상품 기획자,관악구,77
616624021aeb4876a3b3b7e0a3bc6760,20대,여자,경리 사무원,도봉구,91
6167927f2f504e08983bfc1f8fac8a85,20대,남자,산업 안전원,고양시 일산동구,82
6167ef3c4a89452dbee1226dcfbef193,10대,남자,무직,함양군,83
616970de7d514161b8587c465e62f3db,30대,여자,변호사,수원시 영통구,90
61698ed92903433c800b19e2f8a8d70e,20대,남자,무직,화성시,93
616be201681d432cb9c9002fce12a0a2,20대,여자,일반 비서,서구,74
616cd998de8c4dd1a0a410a9e32b99e5,30대,남자,철도운송 관련 종사원,안양시 만안구,76
616d40c92cfd4469a5d9078ea79f5301,10대,여자,무직,구로구,93
616dfcbd61d84f0fbeada690ed2cde74,30대,여자,그 외 공학 관련 기술자 및 시험원,세종시,100
616eecfd8b144dcd82dbbc959f87c4b7,20대,남자,일반 비서,보령시,96
616efb49c50443f1a96757244c438c4a,10대,여자,노래방 서비스원,송파구,89
616fa79528034694831634ef26be761e,20대,남자,조사 전문가,성북구,82
616fdd2962cb4fe19091b0f26137b903,30대,남자,전자 부품 제조 기계 조작원,남해군,75
616ffc9579c344a2b593524131f579a2,20대,여자,화장품 판매원,경산시,98
61718471c7a04272a5317653e2585b15,30대,여자,행사 및 홍보 도우미,공주시,94
6171a06e1bf84606be29280ca6aa6169,20대,남자,마케팅 전문가,남구,92
61720627ed7d4f5f8039d8811371f006,20대,남자,무직,동대문구,90
617328221b6646748c19a13a7edf6853,20대,여자,무직,수원시 권선구,78
6173649475a44ca88cf39eebc4525292,30대,여자,공학·제조 및 건설 분야 교수,동작구,73
6173e4c9cfe64568a91d92bc5a4f3107,20대,남자,무직,군산시,83
6174b6ff7cd748108ba87cd61c053a30,30대,남자,그 외 금융 사무원,송파구,97
61789f9ad55c4ac6889f25c4cbd00f8e,10대,남자,무직,부평구,87
6178b894ea754e43a520b2b6300bc872,20대,여자,그 외 철도 및 전동차 기관사,중구,90
6178d9809be846dc8210d4cddff544b2,10대,여자,무직,서구,80
6179518059de4f4187eca6ff49943a0a,20대,남자,"전직 경·소형 화물차 운전원, 현재 구직중",서초구,105
617b3ae69e934af18262a62668220ec3,30대,남자,일반 비서,김포시,85
617b6893dc7c4751ab6fdd28bce219dd,20대,여자,무직,제천시,61
617f824343d748159783cf205fc86da7,20대,여자,무직,남동구,98
618156761ba242b4a7bcd1567f76d6fb,10대,남자,무직,창원시 성산구,91
6182be2492ec44cc810dae72500f69f7,30대,남자,화학 시험원,달서구,84
6184233c68854e5a826271d44e9e3c68,30대,남자,양식 조리사,중구,71
61849664c3a84feb95ce349538e732f5,20대,여자,금속기계 부품 조립원,진주시,96
6185129a815b4995b9726710d7d27f72,30대,남자,총무 사무원,포항시 북구,72
61869a8012ad478ead5050d29953cede,20대,남자,생산관리 사무원,관악구,101
61869d7d48444ded9d65c7b377976557,30대,남자,그 외 전자공학 기술자 및 연구원,김포시,69
6187602952ec4551b4e2c6f69e023c0d,20대,여자,경리 사무원,청주시 흥덕구,85
61876b7fba0d4e3193d3ff78d63096b9,10대,여자,무직,달서구,82
61895dc5fa3c4d94a352855afcca9ec0,30대,남자,출판 및 자료편집 사무원,전주시 완산구,96
6189dac02527479f8539bb48b8be2ccd,20대,남자,가구 도장기 조작원,강남구,83
6189f81927f6471f827206021be73f18,30대,남자,데이터 분석가,광명시,81
618a608c62ab452d859830ea9e0ebb2b,30대,여자,무직,김천시,77
618a973e05c949cfa0a45285d38eff0d,10대,남자,무직,연수구,89
618b00bf367546e08cbe296eccb44dd1,10대,여자,무직,서구,73
618c00e5169f4e718ede6d759bbf5f0f,20대,남자,무직,성북구,81
618e0c69d2644b379a13d342774462f8,10대,여자,무직,고양시 일산서구,83
618f7e5f811f46048146b06ce34c421e,10대,남자,무직,노원구,86
6190913dd5474e259cec7fcf936b2875,30대,여자,일반 비서,동구,88
619161601f3b4d23b1f261747f18ab34,10대,여자,사무 보조원,영암군,90
6191c9babb974f64b8e7ca562fa99e35,30대,남자,"전직 예약 및 접수 사무원, 현재 구직중",송파구,73
6195f133a2e743c7b9c56d87aa43d4c0,10대,남자,무직,광주시,80
61971a4bece84415bf381ae6ab2f08e0,20대,남자,"전직 사무 보조원, 현재 구직중",금천구,90
6197ac3c23534c85a328378045408bff,20대,여자,전화 상담원,노원구,103
61984252fcbc42d99682381fb0bfafde,30대,남자,온라인 쇼핑 판매원,양주시,110
6199c3fc9536475cb3999fd1bfc985b5,20대,남자,우편집배원,평택시,68
619a9435f7cc4045b34472fb1191542c,30대,여자,여행 사무원,김포시,104
619b0a0dfe484be6ad8ab8976761501d,30대,남자,건물 경비원,화성시,82
619bdac9289b462094c0e5fb49fbfd76,30대,남자,무역 사무원,동구,75
619e316a46a34ad5bae2b3c708c28498,20대,여자,무직,익산시,99
619f48fe60c84b9f8976acb4fa67a557,10대,남자,무직,나주시,75
61a38202efd54f72b1c38a6a3de050ab,20대,남자,상·하수 배관공,미추홀구,58
61a479a304cb43debc0465896c20bf4d,10대,여자,무직,아산시,57
61a484a6adee4d799bd1adcc29a3be9e,30대,남자,해외 영업원,서대문구,88
61a79b38afce4f3199587ad6ed06ae32,20대,남자,119 구조대원,양산시,92
61a974a106f24b719fbf07df5a6cd1c7,10대,여자,무직,파주시,67
61aa2f3b2f11486f8b7d1a97373e598d,20대,여자,"전직 음식 서비스 종사원, 현재 구직중",중구,85
61aa61a3554d45a4b647e0f4716c20c0,20대,여자,농업용 기계장비 기술 영업원,부천시 소사구,91
61ac5ecbabf54063b351ef59bc491295,30대,여자,주방 보조원,보성군,68
61ac796f44cd41a6b3aada55723b38dc,10대,여자,무직,창원시 진해구,73
61acf796288e4183a09f8f573e1172de,10대,여자,무직,서구,88
61ad580547cc4a2a92378adf45621446,20대,남자,통신장비 기사,남양주시,81
61ada8f5c42d43a79a2a9bd4b215c474,20대,여자,무직,연제구,82
61adc4133fa24c92bc28ad4cf406cf36,10대,남자,무직,거제시,70
61aea17274b042fa919933a6233789d0,10대,남자,무직,노원구,74
61b376a158ea4ec8a65cd65fcf682cd4,20대,여자,무직,동구,60
61b50dcf6f9c4d5da98fcf6e90d77755,30대,남자,강구조물 건립원,부산진구,92
61b7657328e044499ddf7b4d341457ec,20대,남자,관리 비서,마포구,81
61b9f85aec2f4a33ac3bc23a57e54e60,10대,여자,무직,성남시 분당구,83
61bda890d16f4380a8c36dad8c625f62,30대,남자,기업 고위 임원,태안군,71
61be73b405ab484ab90f8fa5e716f4d9,20대,여자,가사 도우미,중구,76
61be904b4a1f4cf683bfa16787b841b5,20대,여자,시설 경비원,관악구,110
61c186c8a2ff4684b25379aa437bb91c,30대,남자,경영 기획 사무원,수성구,70
61c88f6d50094357976b6b370c6cd9d5,30대,여자,석유화학 기술자 및 연구원,남구,72
61ca1f0a28d0454ea98a9e92fb0b192b,30대,남자,전화 상담원,동구,77
61cc86bd127e41b7bd18fc96d37ea9fd,10대,남자,무직,논산시,75
61cdce99b6644669921632a9a0f6fcf9,30대,여자,교육 및 훈련 사무원,안동시,80
61ce899464b44532a742a57e3df0d33e,20대,여자,무직,부평구,79
61cf5206de45469d9523175a6b9ea878,30대,여자,무직,노원구,72
61cfb3b5f7074d3c807c1bdda652e14b,30대,여자,이동전화기 수리원,수원시 팔달구,65
61d0ee0daab04e028268ea7bad5dcc66,10대,남자,무직,강서구,94
61d3c7d9c0514fcc83f3b751620f4384,30대,여자,보육 관련 시설 서비스 종사원,파주시,76
61d5cade08824746b5260677558bbee9,20대,남자,관리 비서,사상구,78
61d769cfd8dd439b8e111db22152d6d4,20대,남자,무직,구리시,86
61d8370e6cbb48fca23fd11d7972ac57,30대,남자,가스 점검원,포천시,68
61d99c7bbfa243d28b10bca2aa9854d0,20대,남자,무직,군산시,79
61dae9728dad4899b5997b46bb46e0ff,30대,남자,기계공학 시험원,고양시 덕양구,70
61db0d4341e147d88c0b95cba51ff9d6,20대,여자,사서,서대문구,85
61db76849ef24d95a08294314a89f857,20대,여자,화장품 판매원,강서구,86
61dc52a3f3d44fa0b0bf571cc756b7f7,30대,여자,무직,북구,85
61dc92969b284510a2bd1cd33c685ac9,10대,여자,무직,광명시,82
61dcc9742d384e38a08d0f0e481930ac,30대,여자,인사 및 노무 사무원,수성구,90
61dddffe8e154a31b52dbf2a88b2d00c,30대,남자,범용 소프트웨어 프로그래머,이천시,79
61de9776104947cab67ff6386c53e09c,20대,여자,보육교사,수원시 영통구,96
61dfaf77131a4336be7fee44073f1f1c,20대,여자,그 외 기능 관련 종사원,미추홀구,90
61dfff75c81544b1888c524875d5697f,30대,여자,무직,북구,98
61e092112c8441cbbed41c48ebe79166,30대,남자,"전직 경·소형 화물차 운전원, 현재 구직중",경주시,74
61e59ef6b6dd4d21bb3f8e18abdccb42,20대,여자,무직,남구,69
61e7eba923124428b82aaadf8f1e5545,30대,여자,무직,인제군,82
61e80b3137c54f8186ddbd71e00e105c,10대,남자,무직,광양시,57
61e87101078c4adf8fb9c84871b69c1f,20대,남자,해양 경찰관 및 수사관,전주시 완산구,79
61e934b5fc83414e8d3099729f6fc5ad,20대,남자,그 외 교사,해운대구,67
61ec338f4fce49b395ff655e958f42bf,20대,여자,음식 서비스 종사원,양산시,64
61f06e6bf7634f13b536c764eaf7a8a0,20대,여자,무직,광진구,83
61f25acdbe254fd79efb30bccacd1932,20대,여자,무직,북구,82
61f376c27031456ebd9a4948958a84da,20대,남자,무직,강남구,72
61f72816783941a6a53749ecd8054169,20대,남자,무직,수원시 권선구,86
61fb2d987ed84793a76f055855796e2a,30대,남자,조선공학 기술자 및 연구원,관악구,83
61fcf3d5f3a5492390bf229db4d31f98,20대,여자,보육교사,성북구,74
61ffee0126164774b3c5147022475002,10대,남자,무직,금천구,95
6201373257b6443989ef7bdd0f50d3e8,20대,남자,무직,수원시 영통구,73
6202a98dea784020af77afc698d5391e,20대,남자,무직,송파구,76
6202c85493564013a221269353192ce9,30대,남자,골프장 캐디,평택시,74
62042f62f86e44acb6f980e2e75a02c8,30대,남자,산불 감시원,목포시,76
620674de53444d4c9cd307d2584a541b,20대,남자,무직,노원구,65
62078e953d5b442bab67d05edbe42fd4,30대,여자,상담 전문가,순천시,88
62087324d0fc4c69b9e31189d2edfc08,30대,여자,일반 비서,화성시,104
620b9614b63545b1ad439c4c90e4c406,20대,남자,무직,송파구,86
620cf05fdef044538b11d2349da4789c,30대,남자,농약·비료 기술자 및 연구원,서초구,84
620d702db7884c75a366f329525e4c70,30대,여자,그 외 기능 관련 종사원,원주시,64
620d78bdf2db4066b9800f0cd06caa48,30대,남자,지리 정보 시스템 전문가,서초구,80
620ef0f24e724907825c276eaaff4834,30대,여자,전화 상담원,김포시,73
620f197ddac54f8fba6457188cf96395,30대,남자,게임 프로그래머,해운대구,93
6210ca2f213a477ba9227733db62e842,10대,여자,무직,마포구,87
62115a391e934e32bb0bb68cbfb65ea4,10대,남자,무직,북구,86
6211d802a89d4b0c9a2cfbc69896ad10,10대,여자,무직,성북구,92
62146774731848cba2287a83f45d6b0e,30대,여자,무직,동작구,90
621498a883294324a32f64d7132d907b,30대,여자,통계 사무원,성북구,91
6216120dfa1e4c9ba2abb0e8ade86591,20대,여자,무직,동해시,74
621818d59b504c8eaa1975f311e7337c,20대,여자,무직,수원시 권선구,98
621a4eb80b50465188d5629507ad5a0d,10대,여자,무직,군산시,89
621c7ede707a4831b461c0ea145d2693,30대,남자,건물 경비원,성남시 수정구,94
621d13de96b346ca86df1e8af0bda208,30대,여자,무직,화성시,66
621ddf0cd7fc4a2c9562d11de5102e01,20대,여자,보육교사,북구,93
621eb98bb53947c5b3e6d3a80b80b2de,10대,남자,무직,구미시,75
621f36fe829142d196446f137bc03c90,20대,남자,일반 비서,서구,86
621fa4e18a9b4b19a2148473a3252c6e,10대,여자,무직,가평군,68
6220029ace50434283ed55c2b47870de,10대,남자,무직,안산시 단원구,80
6221b60edd4541cdad8fb75255ec1c1b,30대,여자,그 외 상점 판매원,예천군,90
622254015f084aebb9b205a159fcf8ca,20대,남자,자동 재단기 조작원,강북구,75
6224402d93d348519008f18d44988a6c,20대,남자,식품공학 기술자 및 연구원,노원구,89
6224fd77041d499796e5b49320d905a6,30대,여자,무직,의왕시,90
622637b22a424dcd9ab7fc636dea2f94,30대,여자,음식 서비스 종사원,경산시,73
6226e467a457461596ac5ba93aa0b270,20대,여자,환경 검사원,평택시,64
62299bce26b74f808ea90fb4522993e4,30대,여자,경리 사무원,남동구,68
6229fdcb22144da2846ce46935a7eca2,20대,남자,무직,창원시 마산합포구,91
622a10bd1edf47ed97b7f4b1d933fb78,30대,남자,병무행정 사무원,포항시 남구,81
622a16250d5a480eb06918b596f16386,20대,남자,무직,사상구,93
622baab85ceb4716bd8cbb8bd5cb47ad,30대,여자,무직,광주시,76
622cd6cda5da4168b67ca3c2d80a1417,10대,여자,무직,김해시,87
622d240840b04aa39adac78838f8334a,20대,남자,"전직 수금원, 현재 구직중",은평구,95
622e5b0246de47e7b390946e8d71bde4,20대,여자,음료 서비스 종사원,연제구,86
622e5c110aa14473ac8b64529b7b2484,20대,여자,경리 사무원,청주시 상당구,81
622e71edf40a4807ac07f2697d33f896,20대,남자,무직,관악구,98
622fb060f3464e1193173cfa93bef9c9,20대,남자,입장권 판매원,광명시,106
6230ccd7648f4050a5bbf1afa1cc52ee,10대,여자,무직,양평군,84
6231ad5654284b37b7853c2ad99cf42e,30대,남자,자동 재봉설비 조작원,달서구,84
62320c3381fc4937869b8f622a744b49,10대,남자,무직,강남구,74
623334e53c8647509a6724fbd356a431,10대,남자,무직,은평구,77
62339c9ea2ae43e6a02cc8a1d4e429a6,30대,남자,은행 사무원,동구,75
623559a5902a452c9ca550ef1fcbef25,30대,남자,승용차 및 승합차 운전원,동구,87
6238933542f54cdd9d35f635a17aa545,20대,남자,그 외 법률 관련 사무원,군포시,97
623a2eb1ebb044cfb85d489432120922,30대,여자,그 외 철도 및 전동차 기관사,안동시,69
623ba6f2493c4509aa3c3dcd2a2b7a51,20대,남자,무직,포항시 북구,75
623cbbc211434b0ab9b858926c853ac9,30대,남자,농약·비료 기술자 및 연구원,여수시,69
623d95530b884dcb99424a542352ee36,20대,남자,주류 서비스 종사원,포천시,75
624055712c844f919b47f0d1471133c3,20대,남자,산업 안전원,광산구,65
624118cd353d49c8808675a53c5accfd,10대,여자,무직,고양시 덕양구,100
624135d77a91435da2d9dbb2cf01339c,30대,여자,치과위생사,천안시 서북구,88
6241ee247d5348dda8f807dcac9eecf1,20대,남자,119 구조대원,동대문구,95
6243c90e4dcb484f82a817da5cec89e4,20대,남자,배전반 조작원,청주시 흥덕구,83
6243e94d4f714522bb381a0b9e036347,30대,남자,학습지 방문강사,강북구,82
6244a13675cc43ba82f977f9c1dc14c3,10대,남자,무직,포항시 북구,72
624597783047443888fd321be9c936b0,20대,남자,무직,북구,70
62461461ca064c59b2603a5960765cf6,20대,여자,체형 관리사,남구,83
6247b66468e24326adda5da3bf961953,30대,남자,마케팅 전문가,송파구,82
6248a7826c9c4e879a0edb90bc566127,30대,남자,사무 보조원,양평군,87
624b8fc1e2f14212a2b7a1e9425d71be,10대,남자,무직,동해시,86
624bbf7539a14b1ead4ab1ccda777d64,20대,남자,변리사,창원시 의창구,73
624ca5e0890848c7899366b601c4485c,30대,여자,경리 사무원,마포구,84
624cb85ff9a9454493041c6e0544e876,10대,여자,무직,부평구,77
624cc57e8c3d42048951463293300d5d,30대,남자,산업용로봇 조작원,용인시 처인구,91
62538e228cd644be964bf601e8437d62,20대,남자,무직,고양시 일산서구,88
625503b988d144b086481d16908e3feb,30대,여자,무직,부평구,83
625644e718b54f13af3efba3a8d507eb,20대,남자,금속절곡기 조작원,파주시,109
625a882750f44624811f1eb50101d41c,10대,남자,무직,광주시,101
625b610d335b4918ae7a698dfc61d628,20대,남자,자재 관리 사무원,제주시,89
625c49d21aac4a62a33d616235e0024e,10대,남자,중식 조리사,동래구,68
625cf91732044ab7868321a6e3ea4c74,20대,여자,무직,시흥시,94
625d3e74d4d04483ab86e461a09d7fe4,20대,남자,"전직 경리 사무원, 현재 구직중",김해시,77
625d51a068be4924ad2e813f892091d5,30대,여자,건물 청소원,예천군,80
625dfea263bb4fcc89fd9d59bf6f1fef,20대,남자,"전직 자동 조립라인 조작원, 현재 구직중",강동구,83
625f9dc74f8149658b4e4a833fc0bce7,10대,여자,무직,수원시 영통구,69
625fc9005e5e4da5bbc5dada1433213e,20대,남자,지방행정 사무원,진주시,71
62629ddbfab5474eb7ffc9dbf81eafd6,20대,여자,웹 운영자,구로구,75
6262e241555d4faf9ba778e36baa23c8,30대,남자,일반 비서,광주시,93
62632e32b9324c27b3765c1f00ba291e,20대,여자,음식 서비스 종사원,부천시 소사구,96
6263c0e3cd914e38b5b65ec1d6b7b4f6,10대,여자,무직,경주시,65
6265b8cd54964a5c844882da01213225,20대,남자,회계 사무원,평택시,73
6266904e5e2740129324c647ff44ba0c,10대,여자,무직,북구,70
6266ecbe87e444f5973e400c3b4b8a78,20대,남자,마케팅 전문가,용인시 기흥구,95
6268011e163548d490f69b8279dad329,10대,여자,무직,광진구,69
626acc84429b40d78793757b376cf150,20대,여자,화학기계 설치 및 정비원,영천시,99
626b48be684a495793bb78e531bd4e5a,30대,여자,금형원,화성시,73
626be9d7290c43f39c3c33475a1caae0,20대,남자,"전직 육군 부사관, 현재 구직중",창원시 성산구,80
626c2d4ab4974aa3ae221ed47c55720c,20대,여자,보육교사,송파구,93
626ccddafdbd4bb8ab5f256c05cb50d9,20대,남자,경영 기획 사무원,송파구,83
626e390d139a4d7d997f098e491804fd,10대,남자,무직,칠곡군,69
626e7ad664ff4a19ac61d248fe91058c,20대,남자,생산관리 사무원,천안시 서북구,100
626f842075bd4e829d4244c0431651ff,10대,여자,무직,성남시 중원구,83
626fbc6730604ef1bdfaf32f89c65a3c,30대,남자,전화 상담원,김해시,98
62702476d16e40ed9f3b6fe6fbe0dd6e,20대,여자,그 외 산업 안전 및 위험 관리원,화성시,80
6271d06fd3784cf5bf1df7456d0173c8,20대,여자,그 외 기획 및 마케팅 사무원,북구,74
627264a26d1e4f5eb2574707d725b188,20대,여자,커피 조리사,북구,72
6274f465572e469ea6db9fd97ce3c3e5,20대,남자,무직,서구,85
627557cb14434389be963f46678afcbf,10대,남자,무직,청주시 상당구,70
6275cabca7f944709cc392c34031e58b,20대,남자,경리 사무원,강남구,88
6276e70392c242709233d9e810c7d369,10대,여자,무직,김해시,81
6277178ab6404df7ba49cbd157d78d57,20대,여자,무직,아산시,81
62777a4cb87e4ac9adec2562b744699d,30대,여자,"전직 학습지 방문강사, 현재 구직중",전주시 완산구,84
6278e797e70b4a7c80299df6569915ae,20대,여자,기획 관리자,화성시,94
6278f9ea85b746d4a6011b796c486556,20대,여자,무직,수영구,71
62795cf1d76b47f1ac9ae166f53a4df5,30대,여자,무직,원주시,93
6279b3e9100a4d469852fc92413215ad,20대,여자,마케팅 전문가,원주시,87
6279bb254d48476da9f34ee936ba46c2,20대,남자,무직,서구,71
627ab8ef1361473b975f42d70d1d4fa0,20대,남자,제품 단순 선별원,평택시,93
627d5a5d4b3749d78ba6b7fc679136ba,30대,남자,감독 및 연출가,은평구,79
627e958a201b4e2aa34307c1ddc3f785,30대,여자,용융 도금기 조작원,남구,80
627f320d7ceb48b4bb49157cc14f5e54,20대,남자,건물 경비원,마포구,64
627f48a49fed403d8458fcaf1c315890,20대,여자,무직,김포시,71
62804a6a127d4ad6ab3d8f916037b552,30대,남자,전자제품 개발 기술자 및 연구원,동작구,88
628241947b31409dbb3dd7b2b5835c57,10대,여자,무직,의정부시,85
628525a93b1246d9b46ad26e49c7ce61,10대,남자,무직,제천시,89
62868ea30a4d487382466f475983fd62,10대,여자,무직,용산구,65
6286eb77f51c4045b580bc09d187e6c9,10대,남자,무직,원주시,84
628796964ba14d01ad41ffd63808ead3,20대,남자,시설 경비원,동구,75
628ce2ce6702487f847d607dfdc0197d,20대,남자,섬유 및 의복 제품 생산 관리자,달서구,104
628eaebfbd7b4a399bd595229a762886,20대,남자,육군 병사,안동시,82
628ec7340cef4b87a66757f693267dad,20대,여자,무직,양천구,87
628f7663e5c3455f82c2111239bbc850,10대,남자,무직,북구,101
6290974281394ac78ffec18f9948ba02,20대,남자,산업 안전원,노원구,96
6291ca5fc67748c0856d68a81b5f07c9,20대,남자,간호조무사,안산시 상록구,73
62934c006fe84f0282678d1b4ed94354,30대,여자,시설 경비원,제주시,82
6293a80e2a614e9f9d7afebfe12de4dd,20대,여자,그 외 음식 서비스 종사원,충주시,87
6293d4c7d95043849931738c9bb7e791,20대,여자,무직,아산시,72
6296bb88b43340c4862c851149eda1b6,30대,여자,무직,성남시 수정구,88
62980e6a8d844889b269c7ceb81c0a85,10대,여자,무직,성북구,85
629813fc06cf4c1e8791ccffd20d75dc,20대,남자,그 외 음식 서비스 종사원,양천구,95
6298a2d3701d47d5915afe6455f1e9f3,30대,남자,무직,남동구,75
62998d5cafd74319ac2cf1e4812bf430,30대,여자,경리 사무원,유성구,76
6299a3aefdf5414390b5c912a95c1e50,20대,남자,무직,고양시 덕양구,101
629cfb6b6e604b8283fc391fc8d56330,20대,여자,한식 조리사,은평구,79
629f4498d60f40df8246141f463e872c,20대,남자,염색 조색 및 배합기 조작원,청양군,66
62a0c26571aa4e609b18dd73178fb778,10대,남자,무직,화성시,75
62a953eca6e54a5689c055bc6e8ed5c1,20대,남자,경영 기획 사무원,평창군,101
62aaecf5ce7f412284f4a666672bc53f,20대,남자,공연·영화 및 음반 기획자,은평구,81
62acf832731f422fb4700e38a94da727,30대,남자,관세행정 사무원,제주시,61
62adeb825f7144f98ca802ab5e8a2f75,20대,남자,시설 경비원,포항시 북구,70
62ae23801b884ef88390340037ac6104,20대,여자,무직,동대문구,75
62ae4dc5909d453a9cbd5ed5edac3b7e,20대,남자,관세행정 사무원,양구군,83
62b09c521d6f4798bf7cedf707ee06e8,20대,남자,무직,해운대구,81
62b124173fd6402d817cf87fbd6ea979,20대,남자,경영 기획 사무원,달서구,85
62b19a2e5d4641588e7c11ee06c259a1,10대,여자,무직,안성시,67
62b26ac9a4db498bba065f9db7b66a6c,10대,남자,무직,제주시,91
62b2e12c6bba40e4a92331863a23c9a3,30대,여자,전자제품 개발 기술자 및 연구원,송파구,81
62b3bbe39d8f4774a39b0267e172b6dd,10대,여자,무직,성남시 분당구,92
62b4650b95704f759b7a933c6ca69b73,20대,여자,무직,제주시,85
62b48e662968474bab0512fce975781f,20대,여자,무직,미추홀구,103
62b4d4609a8d48aa8106863dc5f89bc4,20대,여자,방송·출판 및 영상 관련 관리자,마포구,110
62b4d92ae92d4f739a7c45bc425d7768,20대,남자,해병대 병사,포항시 북구,82
62b590aae9164276893871a87e77ed3c,20대,여자,건물 청소원,해운대구,65
62b6178a41aa473684a585dd38103e10,30대,여자,그 외 조경 관련 기술자,세종시,73
62b88044fb8e4dbaa0d4b92ec8b829a3,30대,남자,무직,오산시,73
62b8ad47445a4320a8cd9655324ab272,20대,남자,법무 사무원,구로구,86
62bc7e051f174e84bacce1d8c355e251,20대,여자,데스크 안내원,평택시,86
62bd9dac6c5046abbb9438535c8c57b6,20대,여자,무직,수원시 팔달구,82
62befc0faae14bf38b71e7ce91edfcb0,10대,남자,무직,북구,60
62c04d74f884446fab59266bd7a6c606,30대,남자,경리 사무원,의정부시,81
62c3673b015e4f408017f7bdcd00da1a,20대,남자,소규모 상점 일선 관리 종사원,동작구,62
62c4223869b14814a7f5faa4d07477db,20대,여자,냉난방기 관련 설비 조작원,동구,79
62c6a83dc72c4d929ce67ef78af07950,10대,남자,무직,강남구,79
62c946fdd573493ea23cdd27268f3dd8,20대,남자,수리 및 정비 관련 관리자,부평구,85
62ca1a49575e4a05a0ba48b35a4cb165,20대,여자,병무행정 사무원,안성시,66
62cadde2a39f42c080eb3919efb47aba,10대,남자,무직,고양시 덕양구,84
